2013-04-29,CNY,0.200094
2013-04-29,HKD,0.158936
2013-04-29,MYR,0.406780
2013-04-29,ZAR,0.137703
2013-04-30,USD,1.233782
2013-04-30,EUR,1.612800
2013-04-30,GBP,1.910221
2013-04-30,JPY,0.012664
2013-04-30,CHF,1.317862
2013-04-30,CNY,0.200107
2013-04-30,HKD,0.158972
2013-04-30,MYR,0.405593
2013-04-30,ZAR,0.136626
2013-05-02,USD,1.233417
2013-05-02,EUR,1.627000
2013-05-02,GBP,1.921805
2013-05-02,JPY,0.012608
2013-05-02,CHF,1.328814
2013-05-02,CNY,0.200360
2013-05-02,HKD,0.158953
2013-05-02,MYR,0.404344
2013-05-02,ZAR,0.137201
2013-05-03,USD,1.233262
2013-05-03,EUR,1.617300
2013-05-03,GBP,1.918278
2013-05-03,JPY,0.012576
2013-05-03,CHF,1.321864
2013-05-03,CNY,0.200347
2013-05-03,HKD,0.158942
2013-05-03,MYR,0.406459
2013-05-03,ZAR,0.137716
2013-05-06,USD,1.231708
2013-05-06,EUR,1.614400
2013-05-06,GBP,1.914838
2013-05-06,JPY,0.012401
2013-05-06,CHF,1.314658
2013-05-06,CNY,0.199738
2013-05-06,HKD,0.158734
2013-05-06,MYR,0.413673
2013-05-06,ZAR,0.137168
2013-05-07,USD,1.232700
2013-05-07,EUR,1.615700
2013-05-07,GBP,1.913883
2013-05-07,JPY,0.012430
2013-05-07,CHF,1.310062
2013-05-07,CNY,0.200315
2013-05-07,HKD,0.158816
2013-05-07,MYR,0.413540
2013-05-07,ZAR,0.136091
2013-05-08,USD,1.228626
2013-05-08,EUR,1.613800
2013-05-08,GBP,1.905538
2013-05-08,JPY,0.012424
2013-05-08,CHF,1.308204
2013-05-08,CNY,0.200062
2013-05-08,HKD,0.158318
2013-05-08,MYR,0.414827
2013-05-08,ZAR,0.135547
2013-05-09,USD,1.228428
2013-05-09,EUR,1.614400
2013-05-09,GBP,1.912003
2013-05-09,JPY,0.012438
2013-05-09,CHF,1.313588
2013-05-09,CNY,0.200367
2013-05-09,HKD,0.158310
2013-05-09,MYR,0.413059
2013-05-09,ZAR,0.136770
2013-05-10,USD,1.237296
2013-05-10,EUR,1.607000
2013-05-10,GBP,1.903352
2013-05-10,JPY,0.012180
2013-05-10,CHF,1.292840
2013-05-10,CNY,0.201424
2013-05-10,HKD,0.159436
2013-05-10,MYR,0.414186
2013-05-10,ZAR,0.136080
2013-05-13,USD,1.240268
2013-05-13,EUR,1.609000
2013-05-13,GBP,1.906172
2013-05-13,JPY,0.012188
2013-05-13,CHF,1.297162
2013-05-13,CNY,0.201776
2013-05-13,HKD,0.159799
2013-05-13,MYR,0.413731
2013-05-13,ZAR,0.136364
2013-05-14,USD,1.241273
2013-05-14,EUR,1.610800
2013-05-14,GBP,1.899192
2013-05-14,JPY,0.012214
2013-05-14,CHF,1.297358
2013-05-14,CNY,0.202070
2013-05-14,HKD,0.159919
2013-05-14,MYR,0.415294
2013-05-14,ZAR,0.134727
2013-05-15,USD,1.247279
2013-05-15,EUR,1.604500
2013-05-15,GBP,1.895676
2013-05-15,JPY,0.012152
2013-05-15,CHF,1.283703
2013-05-15,CNY,0.202973
2013-05-15,HKD,0.160693
2013-05-15,MYR,0.415544
2013-05-15,ZAR,0.133909
2013-05-16,USD,1.252909
2013-05-16,EUR,1.615000
2013-05-16,GBP,1.910112
2013-05-16,JPY,0.012221
2013-05-16,CHF,1.297814
2013-05-16,CNY,0.203752
2013-05-16,HKD,0.161389
2013-05-16,MYR,0.416044
2013-05-16,ZAR,0.133781
2013-05-17,USD,1.255420
2013-05-17,EUR,1.615600
2013-05-17,GBP,1.912518
2013-05-17,JPY,0.012251
2013-05-17,CHF,1.297775
2013-05-17,CNY,0.204403
2013-05-17,HKD,0.161704
2013-05-17,MYR,0.415428
2013-05-17,ZAR,0.133782
2013-05-20,USD,1.255116
2013-05-20,EUR,1.613200
2013-05-20,GBP,1.907758
2013-05-20,JPY,0.012234
2013-05-20,CHF,1.294703
2013-05-20,CNY,0.204454
2013-05-20,HKD,0.161698
2013-05-20,MYR,0.416428
2013-05-20,ZAR,0.132663
2013-05-21,USD,1.259832
2013-05-21,EUR,1.620900
2013-05-21,GBP,1.908962
2013-05-21,JPY,0.012249
2013-05-21,CHF,1.299214
2013-05-21,CNY,0.205294
2013-05-21,HKD,0.162312
2013-05-21,MYR,0.417166
2013-05-21,ZAR,0.131898
2013-05-22,USD,1.262400
2013-05-22,EUR,1.631400
